schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,useful_bombs,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,total_state_visits,evaluation_decisions,evaluation_unseen_decisions,mean_visits_per_state,singleton_state_fraction,evaluation_unseen_state_rate,cell,model,scenario,world_seed,agent_seed,suite,collection_fraction
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,9,2,5,2,,0,390,400,0.975,True,step_limit,d531b3a430d46ecaedf05b5d9a44524760f199bb443fa24da3ce81bbb04f87f5,1,3,387,4,2,3,0,1.1115074157714844,1.3645887374877927,2.4819374084472656,,,,,,,,,,,,,,,,A,r5,classic,324025,424025,classic-repeat,0.1111111111111111
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,9,0,10,3,,0,0,400,0.0,True,step_limit,17916a1fb34700f63f4e11375b3666a2aeab849b7111688c0261342ad1ef5f01,2,5,2,5,383,3,0,1.0704994201660156,1.4008641242980953,3.45611572265625,,,,,,,,,,,,,,,,A,r5,classic,324026,424026,classic-repeat,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,3,3,9,3,58,30,,0,4,400,0.01,True,step_limit,42cd69fdab9e0356c0310aacbc935cb9a425cc1ebd8aa7646ef11bd2fb685b5c,40,30,41,32,226,31,0,2.7768611907958984,3.555977344512938,5.404233932495117,,,,,,,,,,,,,,,,A,r5,classic,324027,424027,classic-repeat,0.3333333333333333
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,6,6,9,6,84,49,,0,15,400,0.0375,True,step_limit,cf9448f298e7c6d6c78ada4515c30c147ecce52d0ca54c9fe4986172215d32f0,81,63,71,60,69,56,0,1.669168472290039,4.311287403106685,6.635189056396484,,,,,,,,,,,,,,,,A,r5,classic,324028,424028,classic-repeat,0.6666666666666666
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,4,4,9,5,66,31,,0,164,400,0.41,True,step_limit,52ca75dd11d9dc4f7782cba30c5cb9d54cba06db57353b04c074ea504ded10d0,45,32,219,38,34,32,0,1.5817880630493164,2.85351276397705,5.182981491088867,,,,,,,,,,,,,,,,A,r5,classic,324029,424029,classic-repeat,0.4444444444444444
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,9,2,8,3,,0,381,400,0.9525,True,step_limit,b142891c6be9178e06091fc8d921e9ebeb5d2861a9983fa851257118b39eb999,3,3,382,4,3,5,0,1.3049840927124023,1.7359733581542969,3.2045841217041016,,,,,,,,,,,,,,,,A,r5,classic,324030,424030,classic-repeat,0.1111111111111111
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,2,2,9,2,50,25,,0,7,400,0.0175,True,step_limit,9523023d01b684a4271afeada502ad25446fa5c9f52f3edb4f21d4d2b90f1556,32,24,45,24,246,29,0,3.8068294525146484,4.424798488616941,10.914802551269531,,,,,,,,,,,,,,,,A,r5,classic,324031,424031,classic-repeat,0.2222222222222222
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,9,2,21,10,,0,325,400,0.8125,True,step_limit,4d7a6c684b3ec7e23f463cb07c43e86532ce312adf3f754742a288c815f19f91,18,10,337,13,12,10,0,1.1277198791503906,1.656770706176757,2.804279327392578,,,,,,,,,,,,,,,,A,r5,classic,324032,424032,classic-repeat,0.1111111111111111
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,344,344,7,7,9,8,92,44,,1,15,344,0.0436046511627907,False,killed,af91abd07171cb3c717acfb53cd8808a2e93965244e9e0689a563daebfafaf71,64,57,60,43,71,49,0,1.6649961471557617,4.499876499176022,5.938053131103516,,,,,,,,,,,,,,,,A,r5,classic,324033,424033,classic-repeat,0.7777777777777778
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,9,1,30,14,,0,0,400,0.0,True,step_limit,5ab1f6919809c2fad5b6998486a26e76a93af5a97943d81e63e690350f2dd422,21,10,21,14,320,14,0,2.5539398193359375,3.3992290496826167,6.591320037841797,,,,,,,,,,,,,,,,A,r5,classic,324034,424034,classic-repeat,0.1111111111111111
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,9,1,33,17,,0,0,400,0.0,True,step_limit,ce03b2a907eb624758ab45bcac37889eeddbaac7332ee1a0e8777bfe2a7c6541,22,20,24,16,301,17,0,3.7746429443359375,4.390382766723632,9.21010971069336,,,,,,,,,,,,,,,,A,r5,classic,324035,424035,classic-repeat,0.1111111111111111
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,9,1,48,25,,0,0,400,0.0,True,step_limit,9b2f1647dabf93cc2e3f2686fda2f01d9119f1656479efd217fc67fb0cf75fa5,141,33,137,37,27,25,0,2.9413700103759766,5.124902725219727,8.097410202026367,,,,,,,,,,,,,,,,A,r5,classic,324036,424036,classic-repeat,0.1111111111111111
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,6,6,9,6,96,54,,0,19,400,0.0475,True,step_limit,119c68bbddf30fe301b6aa15725242c54950400003df6398a4d5b189ad587828,80,59,69,49,80,63,0,1.6483068466186523,3.9671659469604488,6.24537467956543,,,,,,,,,,,,,,,,A,r5,classic,324037,424037,classic-repeat,0.6666666666666666
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,3,3,9,4,37,24,,0,218,400,0.545,True,step_limit,d3640de9dce205109d50c03c7a14d5a8f274655f69984b2d414393cc663ff749,36,25,267,26,21,25,0,0.823974609375,1.9357919692993117,3.6284923553466797,,,,,,,,,,,,,,,,A,r5,classic,324038,424038,classic-repeat,0.3333333333333333
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,9,1,8,2,,0,388,400,0.97,True,step_limit,f9db785828491958bf37b71d11497ab918baa009732dd30f7bd06410c7410877,2,1,389,2,3,3,0,1.1841058731079102,1.5306949615478516,6.215572357177734,,,,,,,,,,,,,,,,A,r5,classic,324039,424039,classic-repeat,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,4,4,9,4,64,56,,0,11,400,0.0275,True,step_limit,5c8b8c623572171cf4a3b3d25c964815b1fc774ec0fdce095a127ab477bdb39a,63,60,63,58,94,62,0,2.04312801361084,4.711222648620605,11.937856674194336,,,,,,,,,,,,,,,,A,r5,classic,324040,424040,classic-repeat,0.4444444444444444
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,5,5,50,0,0,0,,0,391,400,0.9775,True,step_limit,4a93b6a9c4c1ef6c53cfaffbbca78fce3ab92d7a733fd578260e0af6f5ef959f,1,391,0,8,0,0,0,3.0733346939086914,3.632128238677978,7.688999176025391,,,,,,,,,,,,,,,,A,r5,coin-heaven,325001,425001,coin-heaven-primary,0.1
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,399,400,0.9975,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,1.8894672393798828,2.405083179473872,4.854917526245117,,,,,,,,,,,,,,,,A,r5,coin-heaven,325002,425002,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,de7093db5cdd32cca18571d31b2a60ee38f885b4ec9d38c4d38b0c5b77f454d0,0,0,0,400,0,0,0,1.8526315689086914,2.3238420486450186,4.258394241333008,,,,,,,,,,,,,,,,A,r5,coin-heaven,325003,425003,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,397,400,0.9925,True,step_limit,78493520fe3c9685fc216ef8d0d7ed81a34f68c24d3b5ecea446c17ca87791bc,0,1,399,0,0,0,0,2.5562047958374023,3.0026912689208984,5.385160446166992,,,,,,,,,,,,,,,,A,r5,coin-heaven,325004,425004,coin-heaven-primary,0.02
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,1.898646354675293,2.3321747779846183,6.187200546264648,,,,,,,,,,,,,,,,A,r5,coin-heaven,325005,425005,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,d4b626587490c929a21cbd5133abe98d975adc392eec72180d337ed1653e23dd,199,1,199,1,0,0,0,1.9201040267944336,2.5154471397399902,8.662939071655273,,,,,,,,,,,,,,,,A,r5,coin-heaven,325006,425006,coin-heaven-primary,0.04
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,400,400,1.0,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,1.8578767776489258,2.2806048393249507,7.738828659057617,,,,,,,,,,,,,,,,A,r5,coin-heaven,325007,425007,coin-heaven-primary,0.02
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,12,12,50,0,0,0,,0,379,400,0.9475,True,step_limit,da76096e89648c6fa9727645e26aa608878abd21a8b2653a1a3849763a161f77,11,380,0,9,0,0,0,3.674149513244629,7.42385387420654,11.545896530151367,,,,,,,,,,,,,,,,A,r5,coin-heaven,325008,425008,coin-heaven-primary,0.24
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,5,5,50,0,0,0,,0,393,400,0.9825,True,step_limit,4e1400cf4b15b0863a5017287c6045b2e311f0bffdcad49705774e1533a28276,0,2,397,1,0,0,0,2.830386161804199,5.672693252563475,7.256507873535156,,,,,,,,,,,,,,,,A,r5,coin-heaven,325009,425009,coin-heaven-primary,0.1
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,8,8,50,0,0,0,,0,1,400,0.0025,True,step_limit,636c353f0297bbc276c285c13ff0042c630a3e76baa3cf992adcbe3c05e9c884,6,3,0,6,385,0,0,6.186008453369141,11.928808689117425,15.523195266723633,,,,,,,,,,,,,,,,A,r5,coin-heaven,325010,425010,coin-heaven-primary,0.16
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,de7093db5cdd32cca18571d31b2a60ee38f885b4ec9d38c4d38b0c5b77f454d0,0,0,0,400,0,0,0,1.8227100372314453,2.406537532806396,4.326105117797852,,,,,,,,,,,,,,,,A,r5,coin-heaven,325011,425011,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,7,7,50,0,0,0,,0,1,400,0.0025,True,step_limit,e17d96ea644f9e27a2e9fd7b01e03b502889079f19f8dbbead1faf87e3f9fdd8,5,1,1,4,389,0,0,6.099224090576172,7.097339630126953,10.858774185180664,,,,,,,,,,,,,,,,A,r5,coin-heaven,325012,425012,coin-heaven-primary,0.14
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,1.891493797302246,2.4939894676208487,6.786823272705078,,,,,,,,,,,,,,,,A,r5,coin-heaven,325013,425013,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,397,400,0.9925,True,step_limit,39ecde20c7ff36bb20894bdc716fc7824ccffc1fd041098dd2cfcbdbd57f6083,1,397,0,2,0,0,0,2.5516748428344727,3.028535842895508,7.726430892944336,,,,,,,,,,,,,,,,A,r5,coin-heaven,325014,425014,coin-heaven-primary,0.02
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,6,6,50,0,0,0,,0,389,400,0.9725,True,step_limit,dd593035a0e7b9ac307129b8ece9fa6eca1a0afd886a76cb7f19a703636e0d11,5,395,0,0,0,0,0,4.1245222091674805,5.008161067962646,12.243986129760742,,,,,,,,,,,,,,,,A,r5,coin-heaven,325015,425015,coin-heaven-primary,0.12
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,9849519d71ac0efe54e81e05a7b8c8a71daa06273377f552c4218ceb37d4f9fa,2,2,2,0,394,0,0,2.929091453552246,3.5847067832946777,7.256031036376953,,,,,,,,,,,,,,,,A,r5,coin-heaven,325016,425016,coin-heaven-primary,0.06
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,de7093db5cdd32cca18571d31b2a60ee38f885b4ec9d38c4d38b0c5b77f454d0,0,0,0,400,0,0,0,1.8596649169921875,2.2102713584899893,3.847360610961914,,,,,,,,,,,,,,,,A,r5,coin-heaven,325017,425017,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,12,12,50,0,0,0,,0,377,400,0.9425,True,step_limit,c4cdf0697ba013c02b6c24d07eb97c24d15407e7573d68fa1a6f13e6d2b9621e,4,9,9,378,0,0,0,4.093170166015625,5.0702095031738255,9.499311447143555,,,,,,,,,,,,,,,,A,r5,coin-heaven,325018,425018,coin-heaven-primary,0.24
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,37,37,50,0,0,0,,0,323,400,0.8075,True,step_limit,9527570939778c1d17418428b87ac7d051f52035de7a71f8102b4c3add39f291,16,14,345,25,0,0,0,3.7772655487060547,5.419540405273434,11.932134628295898,,,,,,,,,,,,,,,,A,r5,coin-heaven,325019,425019,coin-heaven-primary,0.74
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,c61b1ec87817ef14ecf25362256d24e65101720e57bdb44e166d7f4fa9013267,8,0,0,0,392,0,0,3.5599470138549805,4.597198963165282,7.384777069091797,,,,,,,,,,,,,,,,A,r5,coin-heaven,325020,425020,coin-heaven-primary,0.06
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,3,3,50,0,0,0,,0,395,400,0.9875,True,step_limit,382ca369ed4ceb1ce5d7f656fda5f9020e07a1be266e04b9e8473e5472ffa936,2,2,1,395,0,0,0,2.5490522384643555,3.236138820648192,8.12840461730957,,,,,,,,,,,,,,,,A,r5,coin-heaven,325021,425021,coin-heaven-primary,0.06
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,9,9,50,0,0,0,,0,385,400,0.9625,True,step_limit,6a365d28abb90d728d6a1b7cadee5543aa4714ddd079c4c6e94376daaafd8be6,1,385,8,6,0,0,0,4.213452339172363,4.960358142852782,7.297992706298828,,,,,,,,,,,,,,,,A,r5,coin-heaven,325022,425022,coin-heaven-primary,0.18
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,de7093db5cdd32cca18571d31b2a60ee38f885b4ec9d38c4d38b0c5b77f454d0,0,0,0,400,0,0,0,1.9212961196899414,2.746593952178955,7.074594497680664,,,,,,,,,,,,,,,,A,r5,coin-heaven,325023,425023,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,400,400,1.0,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,1.8535852432250977,2.3572564125061035,3.7326812744140625,,,,,,,,,,,,,,,,A,r5,coin-heaven,325024,425024,coin-heaven-primary,0.02
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,12,12,50,0,0,0,,0,381,400,0.9525,True,step_limit,6d1d30d5bb34f98fc1fca08ede60e673b2a45c3c6509cd973a83a26dcd7bf802,3,383,8,6,0,0,0,3.8967132568359375,4.639577865600586,6.374597549438477,,,,,,,,,,,,,,,,A,r5,coin-heaven,325025,425025,coin-heaven-primary,0.24
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,708a40220e94daf4e63133f835066e65f92bb54cb36b121e8746efd128528fbe,0,0,0,1,399,0,0,1.9519329071044922,2.348792552947997,7.348299026489258,,,,,,,,,,,,,,,,A,r5,coin-heaven,325026,425026,coin-heaven-primary,0.02
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,397,400,0.9925,True,step_limit,63a7515f029afe821d4d2f99f4e329cdb472433317807699149b072763b44d0f,3,0,0,397,0,0,0,2.357006072998047,2.762329578399658,3.3996105194091797,,,,,,,,,,,,,,,,A,r5,coin-heaven,325027,425027,coin-heaven-primary,0.02
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,6,6,50,0,0,0,,0,391,400,0.9775,True,step_limit,2dc9db08d222c8cd8f610f0a841f2aaefa21aa8d2709995a764381148f00097b,1,5,394,0,0,0,0,3.450155258178711,4.025876522064209,9.694337844848633,,,,,,,,,,,,,,,,A,r5,coin-heaven,325028,425028,coin-heaven-primary,0.12
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,2,2,50,0,0,0,,0,397,400,0.9925,True,step_limit,771226d3ffb3ac87d08861412d4ac529412561bab1bb8f7b64670e161073bf99,0,397,1,2,0,0,0,2.5550127029418945,3.0521631240844727,5.595922470092773,,,,,,,,,,,,,,,,A,r5,coin-heaven,325029,425029,coin-heaven-primary,0.04
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,8,8,50,0,0,1,,0,3,400,0.0075,True,step_limit,9ff4ef66dec8d3be12b7c3ca86b122eb91a5ac5c53e1c8e9f2c2a500598f351a,8,7,1,3,380,1,0,6.342411041259766,6.9772958755493155,11.265277862548828,,,,,,,,,,,,,,,,A,r5,coin-heaven,325030,425030,coin-heaven-primary,0.16
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,9,9,50,0,0,0,,0,385,400,0.9625,True,step_limit,0e60ba196977a5afeae585d523923d286f788124aa4142a9aeaed9b5e51f432b,4,6,5,385,0,0,0,3.0639171600341797,3.656780719757079,5.398750305175781,,,,,,,,,,,,,,,,A,r5,coin-heaven,325031,425031,coin-heaven-primary,0.18
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,4,4,50,0,0,1,,0,385,400,0.9625,True,step_limit,397876d406e0adca5cb31480d21943322363df9db0ce20d94f53978fb0f7fda3,4,384,1,9,1,1,0,3.0776262283325195,3.625047206878662,7.195472717285156,,,,,,,,,,,,,,,,A,r5,coin-heaven,325032,425032,coin-heaven-primary,0.08
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,4,4,50,0,0,0,,0,391,400,0.9775,True,step_limit,12dcba27e6a4940484e850d4873cafa10c1ee5f5191be046752f3c97c42f73da,1,392,2,5,0,0,0,2.9278993606567383,3.57060432434082,7.935523986816406,,,,,,,,,,,,,,,,A,r5,coin-heaven,325033,425033,coin-heaven-primary,0.08
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,18,18,50,0,0,0,,0,371,400,0.9275,True,step_limit,6a103c5e57cced4eb8badc7d75e1209daf287aac4c713464ee768b982bb2cdb8,8,4,373,15,0,0,0,3.8280487060546875,4.526293277740474,7.326841354370117,,,,,,,,,,,,,,,,A,r5,coin-heaven,325034,425034,coin-heaven-primary,0.36
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,7,7,50,0,0,0,,0,1,400,0.0025,True,step_limit,06826534dfea60740f5322f0098f5dbd09d68c51bc7bbb8a79595deb587e7e33,8,2,1,2,387,0,0,3.6503076553344727,4.393684864044189,8.440494537353516,,,,,,,,,,,,,,,,A,r5,coin-heaven,325035,425035,coin-heaven-primary,0.14
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,de7093db5cdd32cca18571d31b2a60ee38f885b4ec9d38c4d38b0c5b77f454d0,0,0,0,400,0,0,0,1.862645149230957,2.4470806121826163,4.715204238891602,,,,,,,,,,,,,,,,A,r5,coin-heaven,325036,425036,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,6,6,50,0,0,0,,0,393,400,0.9825,True,step_limit,86cf04534a2567401bb1c1fd31118de17a6e6b2bdb402efb874a5b0c192dea9b,3,2,3,392,0,0,0,2.5594234466552734,3.2183647155761683,6.014347076416016,,,,,,,,,,,,,,,,A,r5,coin-heaven,325037,425037,coin-heaven-primary,0.12
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,19,19,50,0,0,0,,0,363,400,0.9075,True,step_limit,99e96629445347b321dd6df887f417e09d3d6afe5703cf6edba4a810ad3c6664,1,6,14,379,0,0,0,2.5626420974731445,3.4998059272766104,7.289648056030273,,,,,,,,,,,,,,,,A,r5,coin-heaven,325038,425038,coin-heaven-primary,0.38
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,8,8,50,0,0,0,,0,389,400,0.9725,True,step_limit,4173336b180f30c7d0c35addee30ee14a3eac26932f105662af27ed1bc949bcb,5,389,0,6,0,0,0,4.1228532791137695,4.998612403869628,8.591890335083008,,,,,,,,,,,,,,,,A,r5,coin-heaven,325039,425039,coin-heaven-primary,0.16
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,4,4,50,0,0,0,,0,393,400,0.9825,True,step_limit,8e776ed96b5bd7b02d06a205416fe9b713f33b87ddae38cb25d520c1c37eae79,0,1,399,0,0,0,0,3.175497055053711,7.72203207015991,32.68623352050781,,,,,,,,,,,,,,,,A,r5,coin-heaven,325040,425040,coin-heaven-primary,0.08
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,5,5,50,0,0,0,,0,391,400,0.9775,True,step_limit,4a93b6a9c4c1ef6c53cfaffbbca78fce3ab92d7a733fd578260e0af6f5ef959f,1,391,0,8,0,0,0,3.0993223190307617,3.68649959564209,6.613492965698242,,,,,,,,,,,,,,,,A,r5,coin-heaven,325001,425001,coin-heaven-repeat,0.1
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,399,400,0.9975,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,2.0176172256469727,2.399432659149169,9.10329818725586,,,,,,,,,,,,,,,,A,r5,coin-heaven,325002,425002,coin-heaven-repeat,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,de7093db5cdd32cca18571d31b2a60ee38f885b4ec9d38c4d38b0c5b77f454d0,0,0,0,400,0,0,0,1.8534660339355469,2.2127270698547363,6.778717041015625,,,,,,,,,,,,,,,,A,r5,coin-heaven,325003,425003,coin-heaven-repeat,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,397,400,0.9925,True,step_limit,78493520fe3c9685fc216ef8d0d7ed81a34f68c24d3b5ecea446c17ca87791bc,0,1,399,0,0,0,0,2.557992935180664,3.181040287017821,7.517099380493164,,,,,,,,,,,,,,,,A,r5,coin-heaven,325004,425004,coin-heaven-repeat,0.02
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,1.8970966339111328,2.32698917388916,2.6328563690185547,,,,,,,,,,,,,,,,A,r5,coin-heaven,325005,425005,coin-heaven-repeat,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,d4b626587490c929a21cbd5133abe98d975adc392eec72180d337ed1653e23dd,199,1,199,1,0,0,0,1.8802881240844727,2.2765398025512695,3.8568973541259766,,,,,,,,,,,,,,,,A,r5,coin-heaven,325006,425006,coin-heaven-repeat,0.04
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,400,400,1.0,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,1.8576383590698242,2.311837673187254,4.465579986572266,,,,,,,,,,,,,,,,A,r5,coin-heaven,325007,425007,coin-heaven-repeat,0.02
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,12,12,50,0,0,0,,0,379,400,0.9475,True,step_limit,da76096e89648c6fa9727645e26aa608878abd21a8b2653a1a3849763a161f77,11,380,0,9,0,0,0,3.7544965744018555,4.4324398040771475,8.698701858520508,,,,,,,,,,,,,,,,A,r5,coin-heaven,325008,425008,coin-heaven-repeat,0.24
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,5,5,50,0,0,0,,0,393,400,0.9825,True,step_limit,4e1400cf4b15b0863a5017287c6045b2e311f0bffdcad49705774e1533a28276,0,2,397,1,0,0,0,2.907395362854004,3.4984350204467765,9.121894836425781,,,,,,,,,,,,,,,,A,r5,coin-heaven,325009,425009,coin-heaven-repeat,0.1
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,8,8,50,0,0,0,,0,1,400,0.0025,True,step_limit,636c353f0297bbc276c285c13ff0042c630a3e76baa3cf992adcbe3c05e9c884,6,3,0,6,385,0,0,6.353616714477539,7.300901412963866,8.897542953491211,,,,,,,,,,,,,,,,A,r5,coin-heaven,325010,425010,coin-heaven-repeat,0.16
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,de7093db5cdd32cca18571d31b2a60ee38f885b4ec9d38c4d38b0c5b77f454d0,0,0,0,400,0,0,0,1.856088638305664,2.277755737304686,6.074666976928711,,,,,,,,,,,,,,,,A,r5,coin-heaven,325011,425011,coin-heaven-repeat,0.0
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,7,7,50,0,0,0,,0,1,400,0.0025,True,step_limit,e17d96ea644f9e27a2e9fd7b01e03b502889079f19f8dbbead1faf87e3f9fdd8,5,1,1,4,389,0,0,6.062746047973633,6.730854511260981,10.947227478027344,,,,,,,,,,,,,,,,A,r5,coin-heaven,325012,425012,coin-heaven-repeat,0.14
1,1,_run_plan_2f3b12767b_5eb242aeb6,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,1.9176006317138672,2.3054599761962886,8.122920989990234,,,,,,,,,,,,,,,,A,r5,coin-heaven,325013,425013,coin-heaven-repeat,0.0
